id,trial_id,criterion_type,criterion_text,is_required,parsed_json,created_at,updated_at,category,tags
280,12,exclusion,d. Any relevant abnormality that would interfere with the efficacy or the safety assessments during study treatment administration.,t,,2025-07-28 19:38:40.769582,2025-07-28 19:38:40.769582,medications,
281,12,exclusion,"12. Positive history of active liver disease (other than non-alcoholic hepatic steatosis), primary biliary cirrhosis, or active symptomatic gallbladder disease.",t,,2025-07-28 19:38:40.822137,2025-07-28 19:38:40.822137,laboratory,
282,12,exclusion,"13. Positive results for human immunodeficiency virus (HIV) antibodies, hepatitis B surface antigen (HBsAg), hepatitis B core antibody (HBcAb), or hepatitis C virus ribonucleic acid (RNA).",t,,2025-07-28 19:38:40.86443,2025-07-28 19:38:40.86443,general,
283,12,exclusion,14. Patient has active or history of neoplastic disease (except for adequately treated non-invasive basal cell and/or squamous cell carcinoma or carcinoma in situ of the cervix) within the past 5 years prior to baseline.,t,,2025-07-28 19:38:40.908447,2025-07-28 19:38:40.908447,laboratory,
284,12,exclusion,15. Use of the following medications:,t,,2025-07-28 19:38:40.944506,2025-07-28 19:38:40.944506,medications,
285,12,exclusion,a. History of use of any injectable insulin (greater than 7 days) within 6 months prior to Screening.,t,,2025-07-28 19:38:40.981189,2025-07-28 19:38:40.981189,medical_history,
286,12,exclusion,b. Administration of thyroid preparations or thyroxine (except in subjects on stable replacement therapy) within 6 weeks prior to Screening.,t,,2025-07-28 19:38:41.020404,2025-07-28 19:38:41.020404,laboratory,
287,12,exclusion,"c. Use of oral, intravenous, or intramuscular steroids for one month prior to enrollment. Intra-articular and/or topical corticosteroids are not considered systemic.",t,,2025-07-28 19:38:41.061288,2025-07-28 19:38:41.061288,medical_history,
288,12,exclusion,"d. Concurrent use of medications known to modify glucose metabolism or to decrease the ability to recover from hypoglycemia such as oral, parenteral, and immunosuppressive or immunomodulating agents. Inhaled nasal steroids are permissible.",t,,2025-07-28 19:38:41.096105,2025-07-28 19:38:41.096105,demographics,
289,12,exclusion,16. Known allergy to soy.,t,,2025-07-28 19:38:41.13665,2025-07-28 19:38:41.13665,safety,
290,12,exclusion,"17. Involvement in a weight loss program and is not in the maintenance phase, or subject has started weight loss medication (e.g., orlistat or liraglutide) within 3 months prior to Screening.",t,,2025-07-28 19:38:41.171427,2025-07-28 19:38:41.171427,medical_history,
291,12,exclusion,18. Prior bariatric surgery.,t,,2025-07-28 19:38:41.206987,2025-07-28 19:38:41.206987,medical_history,
292,12,exclusion,19. Subject is pregnant or breast-feeding.,t,,2025-07-28 19:38:41.242758,2025-07-28 19:38:41.242758,laboratory,
293,12,exclusion,20. Subject is a user of recreational or illicit drugs or has had a recent history (within 1 year of Screening) of drug or alcohol abuse or dependence. (Note: Alcohol abuse includes heavy alcohol intake as defined by > 3 drinks per day or > 14 drinks per week or binge drinking) at Screening. Occasional intermittent use of cannabinoid products will be allowed provided that no cannabinoid products have been used during the 1 week prior to each visit.,t,,2025-07-28 19:38:41.277434,2025-07-28 19:38:41.277434,disease_specific,
294,12,exclusion,21. Weight loss preparations either approved and marketed or used in OTC preparations except for GLP-1 used in the treatment of underlying diabetes.,t,,2025-07-28 19:38:41.315216,2025-07-28 19:38:41.315216,laboratory,
295,12,exclusion,22. Any condition or other factor (at the Investigator’s discretion) that is deemed unsuitable for subject enrollment into the study.,t,,2025-07-28 19:38:41.365791,2025-07-28 19:38:41.365791,disease_specific,
50,15,inclusion,Are adult male and female subjects ≥18 years of age,t,"{""text"": ""Are adult male and female subjects ≥18 years of age"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:26.170235,demographic,
51,15,inclusion,"Have a body mass index between 18 and 45 kg/m2, inclusive at Screening",t,"{""text"": ""Have a body mass index between 18 and 45 kg/m2, inclusive at Screening"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
52,15,inclusion,"Meet Rome IV Criteria for IBS-D by subject self-report of recurrent abdominal pain that is associated with ≥2 of the following over the last ≥6 months, with frequency of at least 1 day per week over the last 3 months (on average) before enrollment: Related to defecation; Associated with a change in frequency of stool; and/or Associated with a change in form (appearance of stool)",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:26.170235,demographic,
53,15,inclusion,"Based on Investigator interview of subject’s symptoms over the last 3 months, have ≥25% of bowel movements (BMs) with Bristol Stool Scale (BSS) Type 6 or 7 (loose or watery stools) and <25% of BMs with BSS Type 1 or 2 (lumpy or hard stools) per the Rome IV Criteria for IBS-D",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
54,15,inclusion,"In the opinion of the Investigator, are on a stable diet for ≥4 weeks prior to Screening and are not planning to change lifestyle, exercise, and/or diet that may impact symptoms of IBS-D during study participation",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
55,15,inclusion,Have a fecal calprotectin ≤ 100 mcg/g at the Screening Visit or Visit 2,t,"{""text"": ""Have a fecal calprotectin ≤ 100 mcg/g at the Screening Visit or Visit 2"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
56,15,inclusion,Have a serum tTG-IgA (tissue transglutaminase immunoglobulin A) ≤4.99 FLU at the Screening Visit,t,"{""text"": ""Have a serum tTG-IgA (tissue transglutaminase immunoglobulin A) ≤4.99 FLU at the Screening Visit"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
57,15,inclusion,"Have undergone a colonoscopy examination within the designated time interval prior to randomization, if they meet any of the following criteria: Average risk, based on US Preventive Services Task Force Recommendation Statement for screening of colorectal cancer, with age ≥45 years (colonoscopy within 10 years or negative test results on Cologuard within 3 years); Personal history of completely removed adenomatous colorectal polyps (colonoscopy within 5 years for polyps >1 cm, within 10 years for polyps <1 cm); History of colorectal cancer or adenomatous polyps in a first-degree relative before age 60 (colonoscopy within 5 years); or History of colorectal cancer or adenomatous polyps in ≥2 first-degree relatives at any age, or family history of hereditary colorectal cancer or polyposis (colonoscopy within 5 years)",t,"{""text"": ""Have undergone a colonoscopy examination within the designated time interval prior to randomization, if they meet any of the following criteria: Average risk, based on US Preventive Services Task Force Recommendation Statement for screening of colorectal cancer, with age ≥45 years (colonoscopy within 10 years or negative test results on Cologuard within 3 years); Personal history of completely removed adenomatous colorectal polyps (colonoscopy within 5 years for polyps >1 cm, within 10 years for polyps <1 cm); History of colorectal cancer or adenomatous polyps in a first-degree relative before age 60 (colonoscopy within 5 years); or History of colorectal cancer or adenomatous polyps in ≥2 first-degree relatives at any age, or family history of hereditary colorectal cancer or polyposis (colonoscopy within 5 years)"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:26.170235,demographic,
58,15,inclusion,"Female subjects of childbearing potential must have a negative pregnancy test result at the Screening Visit, Visit 2, and Visit 3 (prior to randomization and the first dose of study drug); must not be pregnant, lactating, or planning a pregnancy during the study; and agree to use 2 medically accepted, effective methods of birth control from Day -14 until 6 months after the last dose of study drug",t,"{""text"": ""Female subjects of childbearing potential must have a negative pregnancy test result at the Screening Visit, Visit 2, and Visit 3 (prior to randomization and the first dose of study drug); must not be pregnant, lactating, or planning a pregnancy during the study; and agree to use 2 medically accepted, effective methods of birth control from Day -14 until 6 months after the last dose of study drug"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,laboratory,
59,15,inclusion,"Female subjects of non-childbearing potential with male partners must either be surgically sterile (full hysterectomy, bilateral salpingectomy, and/or bilateral oophorectomy at least 26 weeks before the Screening Visit), or postmenopausal (defined as no menses for 12 months without an alternative medical cause and should have a high follicle-stimulating hormone level in the postmenopausal range at Screening, based on the central laboratory’s range)",t,"{""text"": ""Female subjects of non-childbearing potential with male partners must either be surgically sterile (full hysterectomy, bilateral salpingectomy, and/or bilateral oophorectomy at least 26 weeks before the Screening Visit), or postmenopausal (defined as no menses for 12 months without an alternative medical cause and should have a high follicle-stimulating hormone level in the postmenopausal range at Screening, based on the central laboratory’s range)"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,laboratory,
60,15,inclusion,"Male subjects with female partners of childbearing potential must be willing and agree to use a single effective method of birth control (eg, condom with spermicide) during their participation in the study and for 90 days after the last dose of study drug",t,"{""text"": ""Male subjects with female partners of childbearing potential must be willing and agree to use a single effective method of birth control (eg, condom with spermicide) during their participation in the study and for 90 days after the last dose of study drug"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
61,15,inclusion,Must agree to abstain from sperm donation through 90 days after the last dose of study drug or egg donation through 6 months after the last dose of study drug,t,"{""text"": ""Must agree to abstain from sperm donation through 90 days after the last dose of study drug or egg donation through 6 months after the last dose of study drug"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
62,15,inclusion,"Can understand and comply with all study visits, procedures, restrictions, discontinuation of medications, including those to treat IBS-D (as specified in the Protocol) and provide written informed consent according to institutional and regulatory guidelines",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
63,15,exclusion,"Have a diagnosis or suspected diagnosis of non-diarrhea predominant IBS (eg, IBS with a subtype of constipation, IBS with mixed or alternating bowel habits, un-subtyped IBS) or functional constipation by the Rome IV Criteria",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:26.170235,medical,
64,15,exclusion,"Non-infectious chronic lower gastrointestinal conditions including a history of or current inflammatory bowel disease (ie, Crohn’s disease, ulcerative colitis, indeterminate colitis), recurrent diverticulitis, microscopic colitis, lymphocytic colitis, celiac disease, non-celiac gluten sensitivity and non-compliant on a gluten-free diet, untreated lactose intolerance, carcinoid syndrome, Lynch syndrome, or familial polyposis, intestinal obstruction, stricture, toxic megacolon, solitary rectal ulcer syndrome, GI perforation, intra-abdominal or pelvic adhesions, ischemic colitis, radiation proctitis, chronic enteritis, non-infectious colitis, or impaired intestinal circulation (eg, aortoiliac disease)",t,"{""text"": ""Non-infectious chronic lower gastrointestinal conditions including a history of or current inflammatory bowel disease (ie, Crohn’s disease, ulcerative colitis, indeterminate colitis), recurrent diverticulitis, microscopic colitis, lymphocytic colitis, celiac disease, non-celiac gluten sensitivity and non-compliant on a gluten-free diet, untreated lactose intolerance, carcinoid syndrome, Lynch syndrome, or familial polyposis, intestinal obstruction, stricture, toxic megacolon, solitary rectal ulcer syndrome, GI perforation, intra-abdominal or pelvic adhesions, ischemic colitis, radiation proctitis, chronic enteritis, non-infectious colitis, or impaired intestinal circulation (eg, aortoiliac disease)"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,laboratory,
65,15,exclusion,"Infectious lower gastrointestinal conditions requiring antibiotics or microbiome therapy; any microbiologically documented acute lower gastrointestinal colitis or enteritis requiring antibiotic treatment including successfully treated Clostridioides difficile colitis within 3 months prior to Screening, or a history of recurrent C. difficile colitis at any time in the past",t,"{""text"": ""Infectious lower gastrointestinal conditions requiring antibiotics or microbiome therapy; any microbiologically documented acute lower gastrointestinal colitis or enteritis requiring antibiotic treatment including successfully treated Clostridioides difficile colitis within 3 months prior to Screening, or a history of recurrent C. difficile colitis at any time in the past"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,laboratory,
66,15,exclusion,Have a known family history of inflammatory bowel disease in at least 1 first-degree relative,t,"{""text"": ""Have a known family history of inflammatory bowel disease in at least 1 first-degree relative"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
67,15,exclusion,"Have a known history of a pelvic floor disorder associated with constipation (unless successful treatment has been documented by a normal balloon expulsion test or anorectal manometry), refractory constipation not responsive to standard medical therapy, fecal impaction that required hospitalization, cathartic colon, and/or active proctological condition",t,"{""text"": ""Have a known history of a pelvic floor disorder associated with constipation (unless successful treatment has been documented by a normal balloon expulsion test or anorectal manometry), refractory constipation not responsive to standard medical therapy, fecal impaction that required hospitalization, cathartic colon, and/or active proctological condition"", ""field"": ""unparsed""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,laboratory,
68,15,exclusion,"Have a history of or current non-IBS chronic condition(s) with ongoing symptoms associated with abdominal pain or GI discomfort (eg, gastroparesis, functional dyspepsia, uncontrolled)",t,"{""field"": ""diagnosis"", ""value"": ""IBS""}",2025-04-01 20:57:49.084975,2025-04-11 13:31:10.984483,other,
192,18,inclusion,I01: Aged 18 to 45 years on the day of the first study intervention administration a,t,,2025-07-24 22:04:50.071112,2025-07-24 22:04:50.071112,demographics,
193,18,inclusion,"I02: Participants who are overtly healthy as determined by medical evaluation including medical history, physical examination, and laboratory tests as judged by the investigator",f,,2025-07-24 22:04:50.111165,2025-07-25 16:15:03.466246,laboratory,
194,18,inclusion,"I03: Clinical diagnosis of moderate or severe facial acne vulgaris with: • IGA score of Moderate or Severe (grade 3 or grade 4 on the 5-grade IGA scale) AND • ≥ 25 non-inflammatory lesions (ie, open and closed comedones) AND • ≥ 20 inflammatory lesions (ie, papules and pustules) AND • ≤ 2 nodulocystic lesions (ie, nodules and cysts)",f,,2025-07-24 22:04:50.147237,2025-07-25 16:15:06.522075,disease_specific,
195,18,inclusion,"I04: A female participant is eligible to participate if she is not pregnant or breastfeeding and one of the following conditions appliesb: • Is of non-childbearing potential. To be considered of non-childbearing potential, a female must be post-menopausal for at least 1 year, or surgically sterile OR • Is of childbearing potential and agrees to use an effective contraceptive methodc or abstinence from at least 4 weeks prior to the first study intervention administration until at least 4 weeks after the last study intervention administration A female participant of childbearing potential must have a negative highly sensitive pregnancy test (urine or serum as required by local regulation) before the first study intervention administration",f,,2025-07-24 22:04:50.184869,2025-07-25 16:15:08.861956,demographics,
196,18,inclusion,I05: Informed consent form has been signed and dateda,f,,2025-07-24 22:04:50.222203,2025-07-25 16:15:10.83772,study_procedures,
197,18,inclusion,I06: Able to attend all scheduled visits and to comply with all study procedures,f,,2025-07-24 22:04:50.258419,2025-07-25 16:15:12.719822,study_procedures,
198,18,inclusion,I07: Refrain from use of any other acne treatments for the duration of the study (pre-specified non-medicated cleansers and sunscreen will be allowedb),t,,2025-07-24 22:04:50.296129,2025-07-24 22:04:50.296129,disease_specific,
199,18,exclusion,"E01: Known or suspected congenital or acquired immunodeficiency; or receipt of immunosuppressive therapy, such as anti-cancer chemotherapy or radiation therapy, within 6 months prior to the first study intervention administration; or long-term systemic corticosteroid therapy (prednisone or equivalent for more than 2 consecutive weeks within the past 3 months)",f,,2025-07-24 22:04:50.331957,2025-07-25 16:15:34.46955,laboratory,
200,18,exclusion,"E02: Known systemic hypersensitivity to any of the study intervention components (eg, polyethylene glycol [PEG], polysorbate); history of a life-threatening reaction to the study interventions used in the study or to a product containing any of the same substancesc; any allergic reaction (eg, anaphylaxis) after administration of mRNA coronavirus disease 2019 (COVID-19) vaccine",t,,2025-07-24 22:04:50.37548,2025-07-24 22:04:50.37548,disease_specific,
201,18,exclusion,E03: Previous history of myocarditis and/or pericarditis and/or myopericarditis,t,,2025-07-24 22:04:50.411584,2025-07-24 22:04:50.411584,medical_history,
202,18,exclusion,"E04: Chronic illness that, in the opinion of the investigator, is at a stage where it might interfere with study conduct or completion",f,,2025-07-24 22:04:50.454407,2025-07-25 16:15:38.73785,demographics,
203,18,exclusion,"E05: Thrombocytopenia, bleeding disorder, or receipt of anticoagulants contraindicating intramuscular injection based on investigator’s judgement",f,,2025-07-24 22:04:50.492513,2025-07-25 16:15:39.940987,laboratory,
204,18,exclusion,"E06: Active nodulocystic acne, acne conglobate, acne fulminans, secondary acne (eg, chloracne, drug-induced acne) or other forms of acne (eg, acne mechanica)",f,,2025-07-24 22:04:50.533365,2025-07-25 16:15:42.723176,disease_specific,
205,18,exclusion,"E07: Skin pathology or condition that, in the investigator’s opinion, could interfere with the evaluation of the study intervention or requires use of interfering topical, systemic, or surgical therapya",f,,2025-07-24 22:04:50.569354,2025-07-25 16:15:48.896278,disease_specific,
206,18,exclusion,"E08: Excessive facial hair, facial tattoos, facial skin disorders, skin reactions that may interfere with the study assessments in the investigator’s opinion (including – but not limited to – actinic keratosis, eczema, psoriasis, seborrheic dermatitis, rosacea, acute or recent sunburn) or skin infection",f,,2025-07-24 22:04:50.612172,2025-07-25 16:15:53.926505,disease_specific,
207,18,exclusion,"E09: Alcohol, prescription drug, or substance abuse that, in the opinion of the investigator, might interfere with the study conduct or completion",f,,2025-07-24 22:04:50.6462,2025-07-25 16:15:55.621465,laboratory,
208,18,exclusion,E10: Start or switch of hormonal contraceptive use within 12 weeks prior to the first study intervention administration or plans to initiate or switch hormonal contraceptive products during the study periodb,t,,2025-07-24 22:04:50.681562,2025-07-24 22:04:50.681562,demographics,
209,18,exclusion,E11: Previous use of oral isotretinoin,f,,2025-07-24 22:04:50.715987,2025-07-25 16:16:00.491716,medical_history,
210,18,exclusion,E12: Use of any acne-affecting treatment without an appropriate washout period. Participants receiving prohibited medications/therapies at Screening Visit will have to observe a washout period of 2 weeks to 24 weeks before enrolment (as specified in the table below) to preserve eligibility in the study.,f,,2025-07-24 22:04:50.75133,2025-07-25 16:16:03.432624,disease_specific,
211,18,exclusion,E13: Receipt of any vaccine (other than the study vaccine) in the 4 weeks preceding any study intervention administration or planned receipt of any vaccine (other than the study vaccine) in the 4 weeks following any study intervention administration,t,,2025-07-24 22:04:50.787221,2025-07-24 22:04:50.787221,laboratory,
212,18,exclusion,E14: Receipt of any mRNA vaccine in the 60 days preceding any study intervention administration or planned receipt of any mRNA vaccine in the 60 days following any study intervention administration,f,,2025-07-24 22:04:50.824435,2025-07-25 16:16:11.712794,laboratory,
213,18,exclusion,E15: Previous vaccination against C. acnes with an investigational vaccine,f,,2025-07-24 22:04:50.86163,2025-07-25 16:16:19.446528,disease_specific,
214,18,exclusion,"E16: Receipt of immune globulins, blood or blood-derived products in the past 3 months",f,,2025-07-24 22:04:50.899743,2025-07-25 16:16:22.509308,laboratory,
215,18,exclusion,"E17: Self-reported or documented seropositivity for human immunodeficiency virus (HIV), hepatitis B virus, or hepatitis C virus",f,,2025-07-24 22:04:50.95186,2025-07-25 16:16:23.772672,general,
216,18,exclusion,"E18: Participation at the time of study enrollment (or in the 4 weeks preceding the first study intervention administration) or planned participation during the present study period in another clinical study investigating a vaccine, drug, medical device, or medical procedure",f,,2025-07-24 22:04:50.993799,2025-07-25 16:16:26.235845,medications,
217,18,exclusion,E19: Planned participation in strenuous or endurance exercise up to D08 after any study intervention administrationa,f,,2025-07-24 22:04:51.031512,2025-07-25 16:16:28.382396,medications,
218,18,exclusion,"E20: Deprived of freedom by an administrative or court order, or in an emergency setting, or hospitalized involuntarily",f,,2025-07-24 22:04:51.070942,2025-07-25 16:16:34.792626,general,
219,18,exclusion,"E21: Identified as an investigator or employee of the investigator or study center with direct involvement in the proposed study, or identified as an immediate family member (ie, parent, spouse, natural or adopted child) of the investigator or employee with direct involvement in the proposed study",f,,2025-07-24 22:04:51.107454,2025-07-25 16:16:35.862099,laboratory,
220,18,exclusion,E22: Moderate or severe acute illness/infection (according to investigator judgment) or febrile illness (temperature ≥ 38.0°C [≥ 100.4°F]) on the day of study intervention administration. A prospective participant should not be included in the study until the condition has resolved or the febrile event has subsided,f,,2025-07-24 22:04:51.147444,2025-07-25 16:18:29.23077,disease_specific,
221,18,exclusion,"E23: Chronic illness that, in the opinion of the investigator, is at a stage where it might interfere with study conduct or completion.",f,,2025-07-24 22:04:51.182615,2025-07-25 16:18:26.975738,demographics,
222,18,exclusion,"E24: Participants with a screening electrocardiogram that is consistent with possible myocarditis, pericarditis, and/or myopericarditis or, in the opinion of the investigator, demonstrates clinically relevant abnormalities that may affect participant safety or study results",f,,2025-07-24 22:04:51.222621,2025-07-25 16:18:31.163224,safety,
223,18,exclusion,E25: Any screening laboratory parameter with laboratory abnormalities that are Grade 2 or above or deemed clinically significant in the opinion of the investigator,f,,2025-07-24 22:04:51.258857,2025-07-25 16:18:32.217357,laboratory,
124,19,inclusion,"Be a male or female, age 18 to 70 years, inclusive, at the time of signing informed consent.",t,"{""text"": ""Be a male or female, age 18 to 70 years, inclusive, at the time of signing informed consent."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:26.170235,demographic,
125,19,inclusion,"Patient has greater than a one-year history of migraine with or without aura as defined by International Conference on Harmonization (IHS) criteria 1.1 and 1.2 and his/her migraines typically last between 4 to 72 hours, if untreated.",t,"{""text"": ""Patient has greater than a one-year history of migraine with or without aura as defined by International Conference on Harmonization (IHS) criteria 1.1 and 1.2 and his/her migraines typically last between 4 to 72 hours, if untreated."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
126,19,inclusion,Patient has had ≥2 and ≤10 moderate or severe migraine attacks per month in each of the two months prior to screening (Visit 1).,t,"{""text"": ""Patient has had ≥2 and ≤10 moderate or severe migraine attacks per month in each of the two months prior to screening (Visit 1)."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
127,19,inclusion,Meet the following requirements: Is a male OR Is a female who is of non-childbearing potential OR Is a female of reproductive potential and agrees to remain abstinent from heterosexual activity or agrees to use (or have their partner use) a birth control method that is acceptable from the first dose of study drug until the end of trial (EoT) visit.,t,"{""text"": ""Meet the following requirements: Is a male OR Is a female who is of non-childbearing potential OR Is a female of reproductive potential and agrees to remain abstinent from heterosexual activity or agrees to use (or have their partner use) a birth control method that is acceptable from the first dose of study drug until the end of trial (EoT) visit."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:26.170235,demographic,
128,19,inclusion,Patient voluntarily agrees to participate in the study by giving written informed consent.,t,"{""text"": ""Patient voluntarily agrees to participate in the study by giving written informed consent."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
129,19,inclusion,"Patient is able to read, understand and complete the study questionnaires and diary.",t,"{""text"": ""Patient is able to read, understand and complete the study questionnaires and diary."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
130,19,inclusion,"Be willing and able to comply with the study schedule of visits, all trial procedures and restrictions.",t,"{""text"": ""Be willing and able to comply with the study schedule of visits, all trial procedures and restrictions."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
131,19,inclusion,"Be willing to use their own personal, qualified smartphone to download study specific eDiary applications for use during the study.",t,"{""text"": ""Be willing to use their own personal, qualified smartphone to download study specific eDiary applications for use during the study."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
132,19,exclusion,"Is a female who is pregnant, breast-feeding or intends to become pregnant during the planned course of the study.",t,"{""text"": ""Is a female who is pregnant, breast-feeding or intends to become pregnant during the planned course of the study."", ""field"": ""unparsed""}",2025-04-05 14:50:56.540928,2025-04-11 13:31:10.984483,other,
107,21,inclusion,Is a male or female ≥18 years of age,t,"{""text"": ""Is a male or female ≥18 years of age"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:36:06.082661,demographic,
108,21,inclusion,"Has a diagnosis of Type 1 or Type 2 diabetes, according to the American Diabetes Association criteria",t,"{""field"": ""diagnosis"", ""value"": ""diabetes""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:45.23562,medical,
109,21,inclusion,Has a current diagnosis of diabetic gastroparesis defined by persistent gastrointestinal symptoms consistent with gastroparesis and documented delayed gastric emptying,f,"{""text"": ""Has a current diagnosis of diabetic gastroparesis defined by persistent gastrointestinal symptoms consistent with gastroparesis and documented delayed gastric emptying"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:35.533055,medical,
110,21,inclusion,"Has a body mass index between 18 and 49 kg/m2, inclusive, at Screening",t,"{""text"": ""Has a body mass index between 18 and 49 kg/m2, inclusive, at Screening"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:50.18307,other,
111,21,inclusion,"Has an HbA1c level ≤10% at Screening and, in the opinion of the Investigator, has stable, well-controlled blood glucose",f,"{""text"": ""Has an HbA1c level ≤10% at Screening and, in the opinion of the Investigator, has stable, well-controlled blood glucose"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-04-11 13:31:31.327,other,
112,21,inclusion,"If receiving treatment with GLP-1RA, must meet specific criteria regarding the use and tolerance of GLP-1RA",f,"{""text"": ""If receiving treatment with GLP-1RA, must meet specific criteria regarding the use and tolerance of GLP-1RA"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.652486,other,
113,21,inclusion,"Male subjects with female partners of childbearing potential must agree to use 2 medically accepted, effective methods of birth control from Day 1 until 90 days following the final dose of study drug",f,"{""text"": ""Male subjects with female partners of childbearing potential must agree to use 2 medically accepted, effective methods of birth control from Day 1 until 90 days following the final dose of study drug"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:35.856684,other,
114,21,inclusion,Male subjects must agree to abstain from sperm donation from Day 1 until 90 days following the final dose of study drug,f,"{""text"": ""Male subjects must agree to abstain from sperm donation from Day 1 until 90 days following the final dose of study drug"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.073778,other,
115,21,inclusion,"Female subjects with male partners must be surgically sterile, postmenopausal, or agree to use 2 medically accepted, effective methods of birth control from Day -14 until 60 days following the final dose of study drug",f,"{""text"": ""Female subjects with male partners must be surgically sterile, postmenopausal, or agree to use 2 medically accepted, effective methods of birth control from Day -14 until 60 days following the final dose of study drug"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:35.929972,other,
116,21,inclusion,Is willing and able to refrain from pramlintide from Screening until End of Treatment (EOT),f,"{""text"": ""Is willing and able to refrain from pramlintide from Screening until End of Treatment (EOT)"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.212675,other,
117,21,inclusion,"Can understand and comply with all study visits, procedures, restrictions, discontinuation of medications, and provide written informed consent",f,"{""text"": ""Can understand and comply with all study visits, procedures, restrictions, discontinuation of medications, and provide written informed consent"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:35.999498,other,
118,21,exclusion,Has a known primary cause of gastroparesis other than diabetes,f,"{""field"": ""diagnosis"", ""value"": ""diabetes""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.146186,other,
119,21,exclusion,Has been hospitalized within 3 months prior to Visit 1 for diabetic gastroparesis and/or diabetic ketoacidosis and/or malnutrition,f,"{""text"": ""Has been hospitalized within 3 months prior to Visit 1 for diabetic gastroparesis and/or diabetic ketoacidosis and/or malnutrition"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.279517,other,
120,21,exclusion,"Has a history of, or current, clinically significant arrhythmias",f,"{""text"": ""Has a history of, or current, clinically significant arrhythmias"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.347702,other,
121,21,exclusion,"Has evidence or history of clinically significant immunologic, hematologic, renal, endocrine, pulmonary, gastrointestinal, cardiovascular, hepatic, psychiatric, neurologic, or allergic disease",f,"{""text"": ""Has evidence or history of clinically significant immunologic, hematologic, renal, endocrine, pulmonary, gastrointestinal, cardiovascular, hepatic, psychiatric, neurologic, or allergic disease"", ""field"": ""unparsed""}",2025-04-05 14:44:46.246757,2025-07-28 19:35:36.580323,laboratory,
